1A558000|0000410E|00003372|\snd\adx\mev\s022500_11_2shi.adx
1A55C800|000068FE|0000337C|\snd\adx\mev\s022500_11_3shi.adx
1A563800|000022D2|0000338E|\snd\adx\mev\s022500_12all.adx
1A566000|00001C90|0000339B|\snd\adx\mev\s022500_13shi.adx
1A568000|0000738A|000033A8|\snd\adx\mev\s022500_14all.adx
1A56F800|000051A6|000033BC|\snd\adx\mev\s022500_15_1shi.adx
1A575000|0000D0A2|000033D0|\snd\adx\mev\s022500_15_2_1shi.adx
1A582800|0000F1AE|000033DA|\snd\adx\mev\s022500_15_2_2shi.adx
1A592000|000021D6|000033EC|\snd\adx\mev\s022500_15_3shi.adx
1A594800|0000243A|000033FE|\snd\adx\mev\s022500_16all.adx
1A597000|0000B3F2|0000340B|\snd\adx\mev\s022500_17shi.adx
1A5A2800|00005CC2|00003418|\snd\adx\mev\s022500_18all.adx
1A5A8800|00001A3E|00003425|\snd\adx\mev\s022500_19shi.adx
1A5AA800|0000E13A|0000343A|\snd\adx\mev\s022500_20_1all.adx
1A5B9000|0000897A|00003444|\snd\adx\mev\s022500_20_2all.adx
1A5C2000|00005596|00003456|\snd\adx\mev\s022500_21shi.adx
1A5C7800|0000CFCA|00003463|\snd\adx\mev\s022500_22all.adx
1A5D4800|0000336A|00003470|\snd\adx\mev\s022500_23shi.adx
1A5D8000|00006AAE|00003484|\snd\adx\mev\s022500_24_1all.adx
1A5DF000|00004666|0000348E|\snd\adx\mev\s022500_24_2all.adx
1A5E3800|0000939A|000034A0|\snd\adx\mev\s022500_25shi.adx
1A5ED000|0000FC82|000034B4|\snd\adx\mev\s022500_26_1all.adx
1A5FD000|00003682|000034BE|\snd\adx\mev\s022500_26_2all.adx
1A600800|000049A2|000034D0|\snd\adx\mev\s022500_27shi.adx
1A605800|0000ADC2|000034DD|\snd\adx\mev\s022500_28all.adx
1A610800|00002500|000034EA|\snd\adx\mev\s022500_29shi.adx
1A613000|000043BA|00003507|\snd\adx\mev\s022600_01_1rot.adx
1A617800|000082F0|00003511|\snd\adx\mev\s022600_01_2rot.adx
1A620000|00007F00|0000351B|\snd\adx\mev\s022600_01_3rot.adx
1A628000|00008AF4|0000352A|\snd\adx\mev\s022600_02_1tog.adx
1A631000|0000CB92|00003534|\snd\adx\mev\s022600_02_2tog.adx
1A63E000|00003EAA|00003543|\snd\adx\mev\s022600_03_1all.adx
1A642000|0000917E|0000354D|\snd\adx\mev\s022600_03_2all.adx
1A64B800|0000DFF6|0000355F|\snd\adx\mev\s022600_04rot.adx
1A659800|000032C8|0000356C|\snd\adx\mev\s022600_05all.adx
1A65D000|0000C118|00003579|\snd\adx\mev\s022600_06rot.adx
1A669800|00009D2A|0000358D|\snd\adx\mev\s022600_07_1rot.adx
1A673800|00009A36|00003597|\snd\adx\mev\s022600_07_2rot.adx
1A67D800|0000AA86|000035A9|\snd\adx\mev\s022600_08tog.adx
1A688800|00005050|000035BD|\snd\adx\mev\s022600_09_1rot.adx
1A68E000|0000967C|000035C7|\snd\adx\mev\s022600_09_2rot.adx
1A697800|0000495A|000035DA|\snd\adx\mev\s022600_10all.adx
1A69C800|000058C0|000035E7|\snd\adx\mev\s022600_11rot.adx
1A6A2800|000023BC|000035FB|\snd\adx\mev\s022600_12_1all.adx
1A6A5000|0000861A|00003605|\snd\adx\mev\s022600_12_2all.adx
1A6AD800|000048A6|0000360F|\snd\adx\mev\s022600_12_3all.adx
1A6B2800|00011E30|00003621|\snd\adx\mev\s022600_13rot.adx
1A6C4800|00009A00|00003635|\snd\adx\mev\s022600_14_1rot.adx
1A6CE800|0000A3B4|0000363F|\snd\adx\mev\s022600_14_2rot.adx
1A6D9000|0000CACC|00003651|\snd\adx\mev\s022600_15rot.adx
1A6E6000|0000B70A|0000365E|\snd\adx\mev\s022600_16all.adx
1A6F1800|0000AF06|0000367B|\snd\adx\mev\s022700_01_1doc.adx
1A6FC800|0000CD8A|00003685|\snd\adx\mev\s022700_01_2doc.adx
1A709800|0000B524|0000368F|\snd\adx\mev\s022700_01_3doc.adx
1A715000|00005B24|0000369E|\snd\adx\mev\s022700_02_1shi.adx
1A71B000|00007876|000036A8|\snd\adx\mev\s022700_02_2shi.adx
1A723000|00005F5C|000036BA|\snd\adx\mev\s022700_03doc.adx
1A729000|0000FD12|000036CE|\snd\adx\mev\s022700_04_1shi.adx
1A739000|0000A7EC|000036E2|\snd\adx\mev\s022700_04_2_1shi.adx
1A743800|0000B5B4|000036EC|\snd\adx\mev\s022700_04_2_2shi.adx
1A74F000|0000A48C|000036FE|\snd\adx\mev\s022700_04_3shi.adx
1A759800|00008032|0000370D|\snd\adx\mev\s022700_05_1doc.adx
1A762000|0000DBD0|00003717|\snd\adx\mev\s022700_05_2doc.adx
1A770000|0000C5E0|00003726|\snd\adx\mev\s022700_06_1shi.adx
1A77C800|00013CB4|00003730|\snd\adx\mev\s022700_06_2shi.adx
1A790800|000088C6|0000373A|\snd\adx\mev\s022700_06_3shi.adx
1A799800|000108E2|00003749|\snd\adx\mev\s022700_07_1doc.adx
1A7AA800|00010732|00003753|\snd\adx\mev\s022700_07_2doc.adx
1A7BB000|00004BAC|00003765|\snd\adx\mev\s022700_08shi.adx
1A7C0000|000053C2|00003779|\snd\adx\mev\s022700_09_1doc.adx
1A7C5800|0000863E|00003783|\snd\adx\mev\s022700_09_2doc.adx
1A7CE000|000084B2|00003796|\snd\adx\mev\s022700_10shi.adx
1A7D6800|0000503E|000037AA|\snd\adx\mev\s022700_11_1doc.adx
1A7DC000|0000E986|000037B4|\snd\adx\mev\s022700_11_2doc.adx
1A7EB000|00001CB4|000037C6|\snd\adx\mev\s022700_12shi.adx
1A7ED000|0000B038|000037DA|\snd\adx\mev\s022700_13_1doc.adx
1A7F8800|0000E2B4|000037E4|\snd\adx\mev\s022700_13_2doc.adx
1A807000|00004EB2|000037F6|\snd\adx\mev\s022700_14shi.adx
1A80C000|000082BA|00003803|\snd\adx\mev\s022700_15doc.adx
1A814800|00007A5C|00003810|\snd\adx\mev\s022700_16shi.adx
1A81C800|000132B8|00003824|\snd\adx\mev\s022700_17_1doc.adx
1A830000|00011176|0000382E|\snd\adx\mev\s022700_17_2doc.adx
1A841800|00000E4A|00003845|\snd\adx\mev\s022800_01shi.adx
1A842800|000053F8|0000384F|\snd\adx\mev\s022800_02shi.adx
1A848000|0000DB88|0000385C|\snd\adx\mev\s022800_03nep.adx
1A856000|00001552|00003869|\snd\adx\mev\s022800_04shi.adx
1A857800|00008D7C|0000387D|\snd\adx\mev\s022800_05_1nep.adx
1A860800|00008F98|00003887|\snd\adx\mev\s022800_05_2nep.adx
1A869800|000135BE|0000389B|\snd\adx\mev\s022800_05_3_1nep.adx
1A87D000|0000AE0A|000038A5|\snd\adx\mev\s022800_05_3_2nep.adx
1A888000|0001605A|000038B9|\snd\adx\mev\s022800_06_1nep.adx
1A89E800|0000E182|000038C3|\snd\adx\mev\s022800_06_2nep.adx
1A8AD000|00009592|000038D2|\snd\adx\mev\s022800_07_1shi.adx
1A8B6800|000102B2|000038DC|\snd\adx\mev\s022800_07_2shi.adx
1A8C7000|00010AA4|000038EB|\snd\adx\mev\s022800_08_1nep.adx
1A8D8000|00014C74|000038F5|\snd\adx\mev\s022800_08_2nep.adx
1A8ED000|00008E8A|00003907|\snd\adx\mev\s022800_09shi.adx
1A8F6000|0000B70A|0000391C|\snd\adx\mev\s022800_10_1nep.adx
1A901800|0000D84C|00003926|\snd\adx\mev\s022800_10_2nep.adx
1A90F800|00012AC6|00003932|\snd\adx\mev\s022800_11_1nep.adx
1A922800|00009874|00003946|\snd\adx\mev\s022800_11_2_1nep.adx
1A92C800|00009982|00003950|\snd\adx\mev\s022800_11_2_2nep.adx
1A936800|0001673E|00003962|\snd\adx\mev\s022800_11_3nep.adx
1A94D000|00002D04|0000396C|\snd\adx\mev\s022800_11_4nep.adx
1A950000|00001336|0000397E|\snd\adx\mev\s022800_12shi.adx
1A951800|00001EBE|00003988|\snd\adx\mev\s022800_13shi.adx
1A953800|00003C22|00003992|\snd\adx\mev\s022800_14shi.adx
1A957800|00007C0C|000039A4|\snd\adx\mev\s022900_01nep.adx
1A95F800|00001FA8|000039B1|\snd\adx\mev\s022900_02cha.adx
1A961800|00009D3C|000039C5|\snd\adx\mev\s022900_03_1nep.adx
1A96B800|0000FD00|000039CF|\snd\adx\mev\s022900_03_2nep.adx
1A97B800|000085AE|000039DE|\snd\adx\mev\s022900_04_1cha.adx
1A984000|000085D2|000039E8|\snd\adx\mev\s022900_04_2cha.adx
1A98C800|000088C6|000039F2|\snd\adx\mev\s022900_04_3cha.adx
1A995800|00009C40|000039FC|\snd\adx\mev\s022900_04_4cha.adx
1A99F800|000052FC|00003A06|\snd\adx\mev\s022900_04_5cha.adx
1A9A5000|000149FE|00003A18|\snd\adx\mev\s022900_05nep.adx
1A9BA000|00005008|00003A2C|\snd\adx\mev\s022900_06_1cha.adx
1A9BF800|0000588A|00003A36|\snd\adx\mev\s022900_06_2cha.adx
1A9C5800|0000EB48|00003A40|\snd\adx\mev\s022900_06_3cha.adx
1A9D4800|0000A3B4|00003A4A|\snd\adx\mev\s022900_06_4cha.adx
1A9DF000|000155AA|00003A59|\snd\adx\mev\s022900_07_1nep.adx
1A9F4800|0000D882|00003A63|\snd\adx\mev\s022900_07_2nep.adx
1AA02800|00007A5C|00003A6D|\snd\adx\mev\s022900_07_3nep.adx
1AA0A800|00005518|00003A83|\snd\adx\mev\s022900_08_1_1cha.adx
1AA10000|000098CE|00003A8D|\snd\adx\mev\s022900_08_1_2cha.adx
1AA1A000|000068DA|00003A9F|\snd\adx\mev\s022900_08_2cha.adx
1AA21000|00003DE4|00003AB1|\snd\adx\mev\s022900_09nep.adx
1AA25000|0000AEAC|00003AC6|\snd\adx\mev\s022900_10_1cha.adx
1AA30000|00003DC0|00003AD0|\snd\adx\mev\s022900_10_2cha.adx
1AA34000|0000E332|00003AE5|\snd\adx\mev\s023000_01_1can.adx
1AA42800|0000F910|00003AEF|\snd\adx\mev\s023000_01_2can.adx
1AA52800|00010744|00003AFE|\snd\adx\mev\s023000_02_1jul.adx
1AA63000|0000DD26|00003B08|\snd\adx\mev\s023000_02_2jul.adx
1AA71000|0000AC6C|00003B17|\snd\adx\mev\s023000_03_1can.adx
1AA7C000|0000BE5A|00003B21|\snd\adx\mev\s023000_03_2can.adx
1AA88000|0000ABEE|00003B33|\snd\adx\mev\s023000_04jul.adx
1AA93000|0000983E|00003B47|\snd\adx\mev\s023000_05_1can.adx
1AA9D000|000084E8|00003B5B|\snd\adx\mev\s023000_05_2_1can.adx
1AAA5800|0000F2E0|00003B65|\snd\adx\mev\s023000_05_2_2can.adx
1AAB5000|000100CC|00003B79|\snd\adx\mev\s023000_06_1jul.adx
1AAC5800|0000A7EC|00003B83|\snd\adx\mev\s023000_06_2jul.adx
1AAD0000|0000EE96|00003B95|\snd\adx\mev\s023000_07can.adx
1AADF000|00009496|00003BA2|\snd\adx\mev\s023000_08jul.adx
1AAE8800|0000C9AC|00003BB6|\snd\adx\mev\s023000_09_1can.adx
1AAF5800|0000F304|00003BC0|\snd\adx\mev\s023000_09_2can.adx
1AB05000|00004AD4|00003BD3|\snd\adx\mev\s023000_10jul.adx
1AB0A000|00007D74|00003BE7|\snd\adx\mev\s023000_11_1can.adx
1AB12000|0001028E|00003BF1|\snd\adx\mev\s023000_11_2can.adx
1AB22800|0000DB1C|00003BFB|\snd\adx\mev\s023000_11_3can.adx
1AB30800|00012406|00003C0A|\snd\adx\mev\s023000_12_1jul.adx
1AB43000|0000ABA6|00003C14|\snd\adx\mev\s023000_12_2jul.adx
1AB4E000|0000B776|00003C1E|\snd\adx\mev\s023000_12_3jul.adx
1AB59800|00007570|00003C28|\snd\adx\mev\s023000_12_4jul.adx
1AB61000|00011F98|00003C3A|\snd\adx\mev\s023000_13can.adx
1AB73000|00011B96|00003C4E|\snd\adx\mev\s023000_14_1can.adx
1AB85000|00008836|00003C58|\snd\adx\mev\s023000_14_2can.adx
1AB8E000|00010D50|00003C62|\snd\adx\mev\s023000_14_3can.adx
1AB9F000|00003844|00003C74|\snd\adx\mev\s023000_15jul.adx
1ABA3000|00012A12|00003C81|\snd\adx\mev\s023000_16can.adx
1ABB6000|0000AF96|00003C8E|\snd\adx\mev\s023000_17jul.adx
1ABC1000|0000A64E|00003C9B|\snd\adx\mev\s023000_18can.adx
1ABCB800|00006BAA|00003CA9|\snd\adx\mev\s023050_01can.adx
1ABD2800|0000B308|00003CB6|\snd\adx\mev\s023050_02doc.adx
1ABDE000|000037D8|00003CC3|\snd\adx\mev\s023050_03can.adx
1ABE1800|00007486|00003CD0|\snd\adx\mev\s023050_04doc.adx
1ABE9000|0000B2AE|00003CDD|\snd\adx\mev\s023050_05can.adx
1ABF4800|0000A99C|00003CF1|\snd\adx\mev\s023050_06_1doc.adx
1ABFF800|00009C88|00003CFB|\snd\adx\mev\s023050_06_2doc.adx
1AC09800|0000460C|00003D0D|\snd\adx\mev\s023050_07can.adx
1AC0E000|0000A7A4|00003D21|\snd\adx\mev\s023050_08_1doc.adx
1AC18800|00012916|00003D35|\snd\adx\mev\s023050_08_2_1doc.adx
1AC2B800|00005D64|00003D3F|\snd\adx\mev\s023050_08_2_2doc.adx
1AC31800|00007CC0|00003D51|\snd\adx\mev\s023050_08_3doc.adx
1AC39800|00012D72|00003D60|\snd\adx\mev\s023050_09_1can.adx
1AC4C800|0000CBFE|00003D6A|\snd\adx\mev\s023050_09_2can.adx
1AC59800|0000DC18|00003D7D|\snd\adx\mev\s023050_10doc.adx
1AC67800|0000C736|00003D91|\snd\adx\mev\s023050_11_1can.adx
1AC74000|00008C02|00003D9B|\snd\adx\mev\s023050_11_2can.adx
1AC7D000|0000E0BC|00003DAA|\snd\adx\mev\s023050_12_1doc.adx
1AC8B800|00006022|00003DB4|\snd\adx\mev\s023050_12_2doc.adx
1AC92000|00003B4A|00003DC6|\snd\adx\mev\s023050_13can.adx
1AC96000|0000BA22|00003DDA|\snd\adx\mev\s023050_14_1doc.adx
1ACA2000|0000AC5A|00003DE4|\snd\adx\mev\s023050_14_2doc.adx
1ACAD000|00006D5A|00003DF0|\snd\adx\mev\s023050_15_1doc.adx
1ACB4000|0000FE68|00003DFA|\snd\adx\mev\s023050_15_2doc.adx
1ACC4000|0000D924|00003E04|\snd\adx\mev\s023050_15_3doc.adx
1ACD2000|000141A0|00003E0E|\snd\adx\mev\s023050_15_4doc.adx
1ACE6800|00004804|00003E18|\snd\adx\mev\s023050_15_5doc.adx
1ACEB800|000047AA|00003E2F|\snd\adx\mev\s023100_01mag.adx
1ACF0000|00010114|00003E3C|\snd\adx\mev\s023100_02hai.adx
1AD00800|0001311A|00003E50|\snd\adx\mev\s023100_03_1mag.adx
1AD14000|0000ADC2|00003E5A|\snd\adx\mev\s023100_03_2mag.adx
1AD1F000|00008F1A|00003E6C|\snd\adx\mev\s023100_04hai.adx
1AD28000|0000A1AA|00003E80|\snd\adx\mev\s023100_05_1mag.adx
1AD32800|00010F5A|00003E8A|\snd\adx\mev\s023100_05_2mag.adx
1AD43800|0000AF72|00003E94|\snd\adx\mev\s023100_05_3mag.adx
1AD4E800|0000D438|00003EA3|\snd\adx\mev\s023100_06_1hai.adx
1AD5C000|00010CE4|00003EAD|\snd\adx\mev\s023100_06_2hai.adx
1AD6D000|0000FBCE|00003EB7|\snd\adx\mev\s023100_06_3hai.adx
1AD7D000|0000FD5A|00003EC6|\snd\adx\mev\s023100_07_1mag.adx
1AD8D000|0000672A|00003ED0|\snd\adx\mev\s023100_07_2mag.adx
1AD93800|0000A942|00003EDA|\snd\adx\mev\s023100_07_3mag.adx
1AD9E800|0000A8A0|00003EE9|\snd\adx\mev\s023100_08_1hai.adx
1ADA9800|000170AA|00003EF3|\snd\adx\mev\s023100_08_2hai.adx
1ADC1000|0000DCBA|00003F05|\snd\adx\mev\s023100_09mag.adx
1ADCF000|00016F54|00003F13|\snd\adx\mev\s023100_10hai.adx
1ADE6000|00006A8A|00003F20|\snd\adx\mev\s023100_11mag.adx
1ADED000|0001618C|00003F34|\snd\adx\mev\s023100_12_1hai.adx
1AE03800|00011E0C|00003F3E|\snd\adx\mev\s023100_12_2hai.adx
1AE15800|00006C4C|00003F55|\snd\adx\mev\s023200_01kev.adx
1AE1C800|00001E76|00003F69|\snd\adx\mev\s023200_02_1wil.adx
1AE1E800|0000B092|00003F73|\snd\adx\mev\s023200_02_2wil.adx
1AE2A000|000145B4|00003F82|\snd\adx\mev\s023200_03_1kev.adx
1AE3E800|0000D45C|00003F8C|\snd\adx\mev\s023200_03_2kev.adx
1AE4C000|00009E4A|00003F9E|\snd\adx\mev\s023200_04wil.adx
1AE56000|0000A50A|00003FB2|\snd\adx\mev\s023200_05_1kev.adx
1AE60800|00010744|00003FBC|\snd\adx\mev\s023200_05_2kev.adx
1AE71000|00006EC2|00003FC6|\snd\adx\mev\s023200_05_3kev.adx
1AE78000|00017488|00003FDC|\snd\adx\mev\s023200_06_1_1wil.adx
1AE8F800|000102D6|00003FE6|\snd\adx\mev\s023200_06_1_2wil.adx
1AEA0000|0000AC7E|00003FF8|\snd\adx\mev\s023200_06_2wil.adx
1AEAB000|0001F05A|00004004|\snd\adx\mev\s023200_07_1wil.adx
1AECA800|000108F4|0000400E|\snd\adx\mev\s023200_07_2wil.adx
1AEDB800|0000995E|00004020|\snd\adx\mev\s023200_08wil.adx
1AEE5800|0000858A|0000403D|\snd\adx\mev\s023300_01_1all.adx
1AEEE000|0000C5E0|00004047|\snd\adx\mev\s023300_01_2all.adx
1AEFA800|00008C5C|00004059|\snd\adx\mev\s023300_02jul.adx
1AF03800|0001197A|00004065|\snd\adx\mev\s023300_03all.adx
1AF15800|0000781C|00004071|\snd\adx\mev\s023300_04jul.adx
1AF1D800|00005602|0000407D|\snd\adx\mev\s023300_05all.adx
1AF23000|000106D8|00004091|\snd\adx\mev\s023300_06_1jul.adx
1AF33800|000095FE|0000409B|\snd\adx\mev\s023300_06_2jul.adx
1AF3D000|00009C2E|000040AD|\snd\adx\mev\s023300_07all.adx
1AF47000|0000ED0A|000040C3|\snd\adx\mev\s023300_08_1_1jul.adx
1AF56000|000076C6|000040CD|\snd\adx\mev\s023300_08_1_2jul.adx
1AF5D800|00007D1A|000040DF|\snd\adx\mev\s023300_08_2jul.adx
1AF65800|0000B092|000040ED|\snd\adx\mev\s023300_09_1all.adx
1AF71000|0000D83A|000040F7|\snd\adx\mev\s023300_09_2all.adx
1AF7F000|0000FB08|00004106|\snd\adx\mev\s023300_10_1jul.adx
1AF8F000|00005AB8|00004110|\snd\adx\mev\s023300_10_2jul.adx
1AF95000|00001EAC|00004122|\snd\adx\mev\s023300_11all.adx
1AF97000|00009B44|00004134|\snd\adx\mev\s023400_01doc.adx
1AFA1000|00004A0E|00004141|\snd\adx\mev\s023400_02shi.adx
1AFA6000|0000EC44|00004155|\snd\adx\mev\s023400_03_1doc.adx
1AFB5000|0000E7A0|0000415F|\snd\adx\mev\s023400_03_2doc.adx
1AFC3800|0000C160|00004169|\snd\adx\mev\s023400_03_3doc.adx
1AFD0000|0000F436|0000417B|\snd\adx\mev\s023400_04shi.adx
1AFDF800|0000A066|00004188|\snd\adx\mev\s023400_05doc.adx
1AFEA000|0000338E|0000419C|\snd\adx\mev\s023400_06_1shi.adx
1AFED800|00005224|000041A6|\snd\adx\mev\s023400_06_2shi.adx
1AFF3000|00005182|000041B5|\snd\adx\mev\s023400_07_1doc.adx
1AFF8800|00011A76|000041BF|\snd\adx\mev\s023400_07_2doc.adx
1B00A800|0000D924|000041D1|\snd\adx\mev\s023400_08doc.adx
1B018800|0001147C|000041E5|\snd\adx\mev\s023400_09_1shi.adx
1B02A000|0000B1B2|000041EF|\snd\adx\mev\s023400_09_2shi.adx
1B035800|0000E89C|000041F9|\snd\adx\mev\s023400_09_3shi.adx
1B044800|0000E7A0|00004209|\snd\adx\mev\s023400_10_1doc.adx
1B053000|00008ABE|00004213|\snd\adx\mev\s023400_10_2doc.adx
1B05C000|0000C5E0|0000421D|\snd\adx\mev\s023400_10_3doc.adx
1B068800|00015118|00004229|\snd\adx\mev\s023400_11_1doc.adx
1B07E000|00013030|00004233|\snd\adx\mev\s023400_11_2doc.adx
1B091800|00012904|0000423D|\snd\adx\mev\s023400_11_3doc.adx
1B0A4800|0000E842|00004249|\snd\adx\mev\s023400_12_1doc.adx
1B0B3800|00009E02|00004253|\snd\adx\mev\s023400_12_2doc.adx
1B0BD800|0000C2C8|0000425D|\snd\adx\mev\s023400_12_3doc.adx
1B0CA000|00003EE0|00004267|\snd\adx\mev\s023400_12_4doc.adx
1B0CE000|00002FE6|00004279|\snd\adx\mev\s023400_13shi.adx
1B0D1000|0000F5F8|0000428D|\snd\adx\mev\s023400_14_1doc.adx
1B0E0800|0000CE62|00004297|\snd\adx\mev\s023400_14_2doc.adx
1B0ED800|0000FF76|000042A6|\snd\adx\mev\s023400_15_1shi.adx
1B0FD800|00008824|000042B0|\snd\adx\mev\s023400_15_2shi.adx
1B106800|00001ED0|000042C2|\snd\adx\mev\s023400_16shi.adx
1B108800|0000E30E|000042D6|\snd\adx\mev\s023400_17_1doc.adx
1B117000|0000B7D0|000042E0|\snd\adx\mev\s023400_17_2doc.adx
1B122800|00008608|000042EF|\snd\adx\mev\s023400_18_1shi.adx
1B12B000|000046AE|000042F9|\snd\adx\mev\s023400_18_2shi.adx
1B12F800|00008AAC|00004308|\snd\adx\mev\s023400_19_1doc.adx
1B138800|0000BC2C|00004312|\snd\adx\mev\s023400_19_2doc.adx
1B144800|00006316|0000431C|\snd\adx\mev\s023400_19_3doc.adx
1B14B000|000017FE|0000432C|\snd\adx\mev\s023400_20_1miy.adx
1B14C800|000054E2|00004336|\snd\adx\mev\s023400_20_2miy.adx
1B152000|00005C32|00004340|\snd\adx\mev\s023400_20_3miy.adx
1B158000|0000EDF4|0000434F|\snd\adx\mev\s023400_21_1doc.adx
1B167000|0000B83C|00004359|\snd\adx\mev\s023400_21_2doc.adx
1B173000|000022AE|0000436B|\snd\adx\mev\s023400_22miy.adx
1B175800|0000A48C|0000437F|\snd\adx\mev\s023400_23_1doc.adx
1B180000|0000F74E|00004389|\snd\adx\mev\s023400_23_2doc.adx
1B18F800|0000BF68|00004393|\snd\adx\mev\s023400_23_3doc.adx
1B19B800|00005572|000043A5|\snd\adx\mev\s023400_24shi.adx
1B1A1000|0000C604|000043B2|\snd\adx\mev\s023400_25doc.adx
1B1AD800|00008A9A|000043C6|\snd\adx\mev\s023400_26_1shi.adx
1B1B6800|0000A660|000043D0|\snd\adx\mev\s023400_26_2shi.adx
1B1C1000|000048B8|000043DF|\snd\adx\mev\s023400_27_1miy.adx
1B1C6000|0000C598|000043E9|\snd\adx\mev\s023400_27_2miy.adx
1B1D2800|000087B8|000043F3|\snd\adx\mev\s023400_27_3miy.adx
1B1DB000|0000260E|00004405|\snd\adx\mev\s023400_28miy.adx
1B1DD800|00004288|00004412|\snd\adx\mev\s023400_29shi.adx
1B1E2000|00008284|00004420|\snd\adx\mev\s023400_30miy.adx
1B1EA800|00008698|00004434|\snd\adx\mev\s023400_31_1shi.adx
1B1F3000|00009F7C|0000443E|\snd\adx\mev\s023400_31_2shi.adx
1B1FD000|0000793C|00004448|\snd\adx\mev\s023400_31_3shi.adx
1B205000|00002BE4|0000445A|\snd\adx\mev\s023400_32doc.adx
1B208000|0000CAA8|0000446E|\snd\adx\mev\s023400_33_1miy.adx
1B215000|0000CCFA|00004478|\snd\adx\mev\s023400_33_2miy.adx
1B222000|0000AABC|00004482|\snd\adx\mev\s023400_33_3miy.adx
1B22D000|0000F0FA|0000448C|\snd\adx\mev\s023400_33_4miy.adx
1B23C800|0000150A|0000449E|\snd\adx\mev\s023400_34shi.adx
1B23E000|000060FA|000044AB|\snd\adx\mev\s023400_35doc.adx
1B244800|00007FEA|000044B8|\snd\adx\mev\s023400_36miy.adx
1B24C800|0000DB88|000044CC|\snd\adx\mev\s023400_37_1shi.adx
1B25A800|00009EA4|000044D6|\snd\adx\mev\s023400_37_2shi.adx
1B264800|00009E92|000044E0|\snd\adx\mev\s023400_37_3shi.adx
1B26E800|00002C98|000044F2|\snd\adx\mev\s023400_38miy.adx
1B271800|0000D5B2|00004506|\snd\adx\mev\s023400_39_1shi.adx
1B27F000|0000873A|00004510|\snd\adx\mev\s023400_39_2shi.adx
1B287800|00002EEA|00004523|\snd\adx\mev\s023400_40miy.adx
1B28A800|0000DA20|00004537|\snd\adx\mev\s023400_41_1shi.adx
1B298800|00001CC6|00004541|\snd\adx\mev\s023400_41_2shi.adx
1B29A800|00004C18|00004553|\snd\adx\mev\s023400_42miy.adx
1B29F800|000030BE|00004560|\snd\adx\mev\s023400_43shi.adx
1B2A3000|0000502C|00004572|\snd\adx\mev\s023500_01miy.adx
1B2A8800|00002A7C|0000457F|\snd\adx\mev\s023500_02doc.adx
1B2AB800|00004F66|00004593|\snd\adx\mev\s023500_03_1all.adx
1B2B0800|00005F6E|0000459D|\snd\adx\mev\s023500_03_2all.adx
1B2B6800|000027E2|000045AF|\snd\adx\mev\s023500_04doc.adx
1B2B9000|000086BC|000045BC|\snd\adx\mev\s023500_05all.adx
1B2C1800|0000A8FA|000045CE|\snd\adx\mev\s023700_01shi.adx
1B2CC800|00003A72|000045DB|\snd\adx\mev\s023700_02all.adx
1B2D0800|0000B524|000045E5|\snd\adx\mev\s023700_03all.adx
1B2DC000|00003DD2|000045F2|\snd\adx\mev\s023700_04shi.adx
1B2E0000|0000429A|000045FF|\snd\adx\mev\s023700_05all.adx
1B2E4800|00002740|0000460C|\snd\adx\mev\s023700_06shi.adx
1B2E7000|0000CAA8|00004619|\snd\adx\mev\s023700_07all.adx
1B2F4000|00003604|00004626|\snd\adx\mev\s023700_08shi.adx
1B2F7800|000032DA|00004633|\snd\adx\mev\s023700_09all.adx
1B2FB000|0000CEAA|00004648|\snd\adx\mev\s023700_10_1all.adx
1B308000|000053E6|00004652|\snd\adx\mev\s023700_10_2all.adx
1B30D800|0000742C|00004664|\snd\adx\mev\s023700_11shi.adx
1B315000|00005638|00004671|\snd\adx\mev\s023700_12all.adx
1B31A800|000025EA|00004685|\snd\adx\mev\s023700_13_1shi.adx
1B31D000|00008140|0000468F|\snd\adx\mev\s023700_13_2shi.adx
1B325800|0000EE84|000046A1|\snd\adx\mev\s023700_14all.adx
1B334800|000024B8|000046AE|\snd\adx\mev\s023700_15shi.adx
1B337000|000116E0|000046C2|\snd\adx\mev\s023700_16_1all.adx
1B348800|00008C5C|000046CC|\snd\adx\mev\s023700_16_2all.adx
1B351800|00007C8A|000046DE|\snd\adx\mev\s023700_17shi.adx
1B359800|00005518|000046E8|\snd\adx\mev\s023700_18shi.adx
1B35F000|00003D66|000046FC|\snd\adx\mev\s023700_19_1all.adx
1B363000|00010B10|00004710|\snd\adx\mev\s023700_19_2_1all.adx
1B374000|000059E0|0000471A|\snd\adx\mev\s023700_19_2_2all.adx
1B37A000|000072B2|0000472C|\snd\adx\mev\s023700_19_3all.adx
1B381800|0000513A|0000473F|\snd\adx\mev\s023700_20shi.adx
1B387000|0000C106|0000474C|\snd\adx\mev\s023700_21all.adx
1B393800|00006922|00004769|\snd\adx\mev\s023800_01_1shi.adx
1B39A800|00004912|00004773|\snd\adx\mev\s023800_01_2shi.adx
1B39F800|00010342|00004785|\snd\adx\mev\s023800_02all.adx
1B3B0000|000078D0|00004799|\snd\adx\mev\s023800_03_1shi.adx
1B3B8000|000068FE|000047A3|\snd\adx\mev\s023800_03_2shi.adx
1B3BF000|0000B806|000047B2|\snd\adx\mev\s023800_04_1all.adx
1B3CB000|0000A792|000047BC|\snd\adx\mev\s023800_04_2all.adx
